config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
gcc-release,sqrt,matrix,524289,5000000,random,after,1,47.3154,179.982,2326269622999484522,341224
gcc-release,sqrt,matrix,524289,5000000,random,before,1,111.528,192.557,2326269622999484522,603544
gcc-release,sqrt,matrix,524289,5000000,random,before,2,108.34,190.093,2326269622999484522,603536
gcc-release,sqrt,matrix,524289,5000000,random,after,2,54.1107,195.126,2326269622999484522,341296
gcc-release,sqrt,matrix,524289,5000000,random,after,3,51.1509,188.027,2326269622999484522,341156
gcc-release,sqrt,matrix,524289,5000000,random,before,3,139.265,182.744,2326269622999484522,603660
gcc-release,sqrt,matrix,524289,5000000,random,before,4,115.961,191.861,2326269622999484522,603488
gcc-release,sqrt,matrix,524289,5000000,random,after,4,48.7259,193.086,2326269622999484522,341324
gcc-release,sqrt,matrix,524289,5000000,random,after,5,54.3411,214.384,2326269622999484522,341312
gcc-release,sqrt,matrix,524289,5000000,random,before,5,142.943,188.976,2326269622999484522,603660
gcc-release,sqrt,affine,524289,5000000,short,before,0,58.9503,102.785,636378912246889138,324988
gcc-release,sqrt,affine,524289,5000000,short,after,0,28.2382,106.289,636378912246889138,193772
gcc-release,sqrt,affine,524289,5000000,short,after,1,25.2777,108.392,636378912246889138,193880
gcc-release,sqrt,affine,524289,5000000,short,before,1,63.2263,117.926,636378912246889138,324956
gcc-release,sqrt,affine,524289,5000000,short,before,2,54.8575,110.969,636378912246889138,324996
gcc-release,sqrt,affine,524289,5000000,short,after,2,27.0671,103.846,636378912246889138,193876
gcc-release,sqrt,affine,524289,5000000,short,after,3,26.4851,97.2201,636378912246889138,193892
gcc-release,sqrt,affine,524289,5000000,short,before,3,55.2801,104.03,636378912246889138,324956
gcc-release,sqrt,affine,524289,5000000,short,before,4,57.2701,105.863,636378912246889138,325000
gcc-release,sqrt,affine,524289,5000000,short,after,4,25.545,97.2151,636378912246889138,193860
