config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
gcc-release,sqrt,affine,524289,500000,random,after,5,33.5293,13.5533,11860631975963514010,158608
gcc-release,sqrt,affine,524289,500000,random,before,5,65.1623,13.2427,11860631975963514010,289844
gcc-release,sqrt,affine,524289,5000000,random,before,0,87.6599,128.133,14827884130078433710,324988
gcc-release,sqrt,affine,524289,5000000,random,after,0,31.3459,122.41,14827884130078433710,193720
gcc-release,sqrt,affine,524289,5000000,random,after,1,29.783,120.049,14827884130078433710,193860
gcc-release,sqrt,affine,524289,5000000,random,before,1,65.4127,120.285,14827884130078433710,325008
gcc-release,sqrt,affine,524289,5000000,random,before,2,66.4838,123.796,14827884130078433710,324912
gcc-release,sqrt,affine,524289,5000000,random,after,2,30.1695,125.557,14827884130078433710,193892
gcc-release,sqrt,affine,524289,5000000,random,after,3,31.7871,116.457,14827884130078433710,193832
gcc-release,sqrt,affine,524289,5000000,random,before,3,66.5963,126.46,14827884130078433710,325000
gcc-release,sqrt,affine,524289,5000000,random,before,4,67.1364,118.404,14827884130078433710,324828
gcc-release,sqrt,affine,524289,5000000,random,after,4,30.7403,124.83,14827884130078433710,193852
gcc-release,sqrt,affine,524289,5000000,random,after,5,29.7226,95.6457,14827884130078433710,193840
gcc-release,sqrt,affine,524289,5000000,random,before,5,70.3177,126.796,14827884130078433710,325000
gcc-release,sqrt,matrix,524289,500000,random,before,0,175.527,22.0001,16028233840536679478,568504
gcc-release,sqrt,matrix,524289,500000,random,after,0,56.6288,22.754,16028233840536679478,306764
gcc-release,sqrt,matrix,524289,500000,random,after,1,62.1631,22.3097,16028233840536679478,306044
gcc-release,sqrt,matrix,524289,500000,random,before,1,124.63,20.8572,16028233840536679478,568336
gcc-release,sqrt,matrix,524289,500000,random,before,2,124.605,21.0725,16028233840536679478,568420
gcc-release,sqrt,matrix,524289,500000,random,after,2,61.2084,22.3634,16028233840536679478,306708
gcc-release,sqrt,matrix,524289,500000,random,after,3,58.7167,22.9142,16028233840536679478,306036
gcc-release,sqrt,matrix,524289,500000,random,before,3,126.86,22.1128,16028233840536679478,568336
gcc-release,sqrt,matrix,524289,500000,random,before,4,166.407,22.3342,16028233840536679478,568336
gcc-release,sqrt,matrix,524289,500000,random,after,4,60.8255,22.3016,16028233840536679478,306000
gcc-release,sqrt,matrix,524289,500000,random,after,5,57.7326,21.1187,16028233840536679478,306036
gcc-release,sqrt,matrix,524289,500000,random,before,5,124.66,20.8982,16028233840536679478,568380
gcc-release,sqrt,matrix,524289,5000000,random,before,0,132.131,231.472,2326269622999484522,603588
gcc-release,sqrt,matrix,524289,5000000,random,after,0,52.2414,223.288,2326269622999484522,341268
gcc-release,sqrt,matrix,524289,5000000,random,after,1,53.0352,215.808,2326269622999484522,341788
gcc-release,sqrt,matrix,524289,5000000,random,before,1,116.909,216.348,2326269622999484522,603576
gcc-release,sqrt,matrix,524289,5000000,random,before,2,125.29,184.842,2326269622999484522,603552
gcc-release,sqrt,matrix,524289,5000000,random,after,2,53.5247,200.179,2326269622999484522,341228
gcc-release,sqrt,matrix,524289,5000000,random,after,3,47.1738,182.026,2326269622999484522,341320
gcc-release,sqrt,matrix,524289,5000000,random,before,3,108.385,179.842,2326269622999484522,603588
gcc-release,sqrt,matrix,524289,5000000,random,before,4,121.799,204.837,2326269622999484522,603488
gcc-release,sqrt,matrix,524289,5000000,random,after,4,49.4123,208.018,2326269622999484522,341280
gcc-release,sqrt,matrix,524289,5000000,random,after,5,53.7447,191.392,2326269622999484522,341280
gcc-release,sqrt,matrix,524289,5000000,random,before,5,141.672,199.548,2326269622999484522,603576
gcc-release,sqrt,affine,524289,5000000,short,before,0,59.8205,109.668,636378912246889138,324956
gcc-release,sqrt,affine,524289,5000000,short,after,0,39.2545,113.303,636378912246889138,193836
gcc-release,sqrt,affine,524289,5000000,short,after,1,26.153,105.633,636378912246889138,193864
gcc-release,sqrt,affine,524289,5000000,short,before,1,65.6376,109.833,636378912246889138,325000
gcc-release,sqrt,affine,524289,5000000,short,before,2,59.0578,111.343,636378912246889138,324992
gcc-release,sqrt,affine,524289,5000000,short,after,2,34.7421,121.528,636378912246889138,193860
gcc-release,sqrt,affine,524289,5000000,short,after,3,34.2121,126.371,636378912246889138,193796
gcc-release,sqrt,affine,524289,5000000,short,before,3,69.2929,131.624,636378912246889138,324828
gcc-release,sqrt,affine,524289,5000000,short,before,4,68.841,128.116,636378912246889138,324996
gcc-release,sqrt,affine,524289,5000000,short,after,4,32.7025,128.158,636378912246889138,193884
gcc-release,sqrt,affine,524289,5000000,short,after,5,29.5955,116.065,636378912246889138,193880
gcc-release,sqrt,affine,524289,5000000,short,before,5,72.96,145.28,636378912246889138,324896
gcc-release,sqrt,affine,500000,500000,random,before,0,39.1541,13.5664,11025557265200150944,159476
gcc-release,sqrt,affine,500000,500000,random,after,0,28.9746,13.2761,11025557265200150944,129420
gcc-release,sqrt,affine,500000,500000,random,after,1,30.125,13.2907,11025557265200150944,129104
gcc-release,sqrt,affine,500000,500000,random,before,1,36.9782,13.6284,11025557265200150944,158348
gcc-release,sqrt,affine,500000,500000,random,before,2,33.9552,13.6323,11025557265200150944,158140
gcc-release,sqrt,affine,500000,500000,random,after,2,25.8515,12.4843,11025557265200150944,129224
gcc-release,sqrt,affine,500000,500000,random,after,3,27.4704,13.4761,11025557265200150944,129460
gcc-release,sqrt,affine,500000,500000,random,before,3,37.824,15.2996,11025557265200150944,158784
gcc-release,sqrt,affine,500000,500000,random,before,4,40.2695,16.771,11025557265200150944,158272
gcc-release,sqrt,affine,500000,500000,random,after,4,34.4356,16.0614,11025557265200150944,129268
gcc-release,sqrt,affine,500000,500000,random,after,5,34.0528,15.9885,11025557265200150944,129424
gcc-release,sqrt,affine,500000,500000,random,before,5,42.1318,13.8472,11025557265200150944,158028
gcc-release,sqrt,affine,500000,5000000,random,before,0,35.3784,118.44,6257800533096110386,194272
gcc-release,sqrt,affine,500000,5000000,random,after,0,33.8368,150.181,6257800533096110386,164488
gcc-release,sqrt,affine,500000,5000000,random,after,1,29.2625,119.827,6257800533096110386,164552
gcc-release,sqrt,affine,500000,5000000,random,before,1,44.8768,156.223,6257800533096110386,193744
gcc-release,sqrt,affine,500000,5000000,random,before,2,39.1533,161.454,6257800533096110386,194344
gcc-release,sqrt,affine,500000,5000000,random,after,2,32.0763,149.154,6257800533096110386,164552
gcc-release,sqrt,affine,500000,5000000,random,after,3,34.9797,149.896,6257800533096110386,164496
gcc-release,sqrt,affine,500000,5000000,random,before,3,47.8571,166.294,6257800533096110386,193180
gcc-release,sqrt,affine,500000,5000000,random,before,4,43.3971,152.427,6257800533096110386,193236
gcc-release,sqrt,affine,500000,5000000,random,after,4,32.7061,148.297,6257800533096110386,164428
gcc-release,sqrt,affine,500000,5000000,random,after,5,33.9605,148.377,6257800533096110386,164472
gcc-release,sqrt,affine,500000,5000000,random,before,5,31.3011,87.2549,6257800533096110386,194792
clang-release,sqrt,min,524289,500000,random,before,0,53.9868,6.0934,5432412596779352430,146464
clang-release,sqrt,min,524289,500000,random,after,0,14.651,6.34185,5432412596779352430,80832
clang-release,sqrt,min,524289,500000,random,after,1,16.1812,6.29328,5432412596779352430,80856
clang-release,sqrt,min,524289,500000,random,before,1,30.8914,5.87001,5432412596779352430,146488
clang-release,sqrt,min,524289,500000,random,before,2,29.9701,5.97042,5432412596779352430,146416
clang-release,sqrt,min,524289,500000,random,after,2,14.8575,6.55248,5432412596779352430,80920
clang-release,sqrt,min,524289,500000,random,after,3,24.566,6.67424,5432412596779352430,80856
clang-release,sqrt,min,524289,500000,random,before,3,45.9486,6.34944,5432412596779352430,146460
clang-release,sqrt,min,524289,500000,random,before,4,32.038,7.13551,5432412596779352430,146236
clang-release,sqrt,min,524289,500000,random,after,4,14.8923,6.56567,5432412596779352430,80812
clang-release,sqrt,min,524289,500000,random,after,5,15.4762,6.56449,5432412596779352430,80720
clang-release,sqrt,min,524289,500000,random,before,5,32.4623,6.34818,5432412596779352430,146512
clang-release,sqrt,min,524289,5000000,random,before,0,47.5833,63.9178,17049764280524147678,181556
clang-release,sqrt,min,524289,5000000,random,after,0,16.7273,71.3221,17049764280524147678,115960
clang-release,sqrt,min,524289,5000000,random,after,1,16.0583,42.7576,17049764280524147678,116288
clang-release,sqrt,min,524289,5000000,random,before,1,35.0019,45.4448,17049764280524147678,181584
clang-release,sqrt,min,524289,5000000,random,before,2,35.5609,70.7922,17049764280524147678,181572
clang-release,sqrt,min,524289,5000000,random,after,2,17.7929,48.2464,17049764280524147678,116136
clang-release,sqrt,min,524289,5000000,random,after,3,16.0492,50.7323,17049764280524147678,116136
clang-release,sqrt,min,524289,5000000,random,before,3,31.4484,42.2754,17049764280524147678,181556
clang-release,sqrt,min,524289,5000000,random,before,4,30.8144,42.4724,17049764280524147678,181624
clang-release,sqrt,min,524289,5000000,random,after,4,16.339,52.407,17049764280524147678,116120
clang-release,sqrt,min,524289,5000000,random,after,5,15.0413,42.8786,17049764280524147678,116012
clang-release,sqrt,min,524289,5000000,random,before,5,53.9384,39.0896,17049764280524147678,181612
clang-release,sqrt,sum,524289,500000,random,before,0,30.1425,6.86093,12014905189528964679,146360
clang-release,sqrt,sum,524289,500000,random,after,0,15.0441,6.65282,12014905189528964679,80852
clang-release,sqrt,sum,524289,500000,random,after,1,14.0713,5.88508,12014905189528964679,80744
clang-release,sqrt,sum,524289,500000,random,before,1,31.2158,8.1576,12014905189528964679,146388
clang-release,sqrt,sum,524289,500000,random,before,2,32.5188,7.30016,12014905189528964679,146404
clang-release,sqrt,sum,524289,500000,random,after,2,14.884,6.29096,12014905189528964679,80912
clang-release,sqrt,sum,524289,500000,random,after,3,15.0184,6.39943,12014905189528964679,80768
clang-release,sqrt,sum,524289,500000,random,before,3,31.5795,6.98033,12014905189528964679,146468
clang-release,sqrt,sum,524289,500000,random,before,4,33.7606,7.63199,12014905189528964679,146468
clang-release,sqrt,sum,524289,500000,random,after,4,14.9371,6.29934,12014905189528964679,80760
clang-release,sqrt,sum,524289,500000,random,after,5,16.4084,7.53178,12014905189528964679,80864
clang-release,sqrt,sum,524289,500000,random,before,5,35.7753,7.57819,12014905189528964679,146416
clang-release,sqrt,sum,524289,5000000,random,before,0,34.7566,69.1723,8252074154160008219,181628
