config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
gcc-assert,sqrt,min,500000,500000,random,after,1,13.7835,7.61109,14290619282437651446,66376
gcc-assert,sqrt,min,500000,500000,random,before,1,18.3934,7.70323,14290619282437651446,82084
gcc-assert,sqrt,min,500000,500000,random,before,2,20.7938,9.14244,14290619282437651446,81736
gcc-assert,sqrt,min,500000,500000,random,after,2,13.1182,6.6099,14290619282437651446,66300
gcc-assert,sqrt,min,500000,500000,random,after,3,12.9196,6.61048,14290619282437651446,66260
gcc-assert,sqrt,min,500000,500000,random,before,3,16.5822,6.87955,14290619282437651446,80856
gcc-assert,sqrt,min,500000,500000,random,before,4,18.4653,7.01302,14290619282437651446,80900
gcc-assert,sqrt,min,500000,500000,random,after,4,14.0963,7.59312,14290619282437651446,66212
gcc-assert,sqrt,min,500000,500000,random,after,5,13.6952,7.12187,14290619282437651446,66260
gcc-assert,sqrt,min,500000,500000,random,before,5,17.7773,7.76702,14290619282437651446,81624
gcc-assert,sqrt,affine,500000,500000,random,before,0,30.683,13.5497,11025557265200150944,157852
gcc-assert,sqrt,affine,500000,500000,random,after,0,23.8022,11.8738,11025557265200150944,129472
gcc-assert,sqrt,affine,500000,500000,random,after,1,23.0375,12.2047,11025557265200150944,129364
gcc-assert,sqrt,affine,500000,500000,random,before,1,30.0485,13.2325,11025557265200150944,158092
gcc-assert,sqrt,affine,500000,500000,random,before,2,30.5327,12.2724,11025557265200150944,158084
gcc-assert,sqrt,affine,500000,500000,random,after,2,23.0905,13.4464,11025557265200150944,129192
gcc-assert,sqrt,affine,500000,500000,random,after,3,24.8043,13.544,11025557265200150944,129472
gcc-assert,sqrt,affine,500000,500000,random,before,3,31.0002,11.7019,11025557265200150944,158284
gcc-assert,sqrt,affine,500000,500000,random,before,4,32.5205,12.2908,11025557265200150944,158740
gcc-assert,sqrt,affine,500000,500000,random,after,4,22.6607,11.9385,11025557265200150944,129468
gcc-assert,sqrt,affine,500000,500000,random,after,5,24.7058,12.337,11025557265200150944,129464
gcc-assert,sqrt,affine,500000,500000,random,before,5,30.6296,12.9507,11025557265200150944,158712
gcc-assert,sqrt,min,524289,500000,random,before,0,33.2086,8.27881,5432412596779352430,146536
gcc-assert,sqrt,min,524289,500000,random,after,0,15.8156,8.65325,5432412596779352430,80856
gcc-assert,sqrt,min,524289,500000,random,after,1,16.3022,8.27978,5432412596779352430,80772
gcc-assert,sqrt,min,524289,500000,random,before,1,31.4191,7.14141,5432412596779352430,146540
gcc-assert,sqrt,min,524289,500000,random,before,2,33.3181,7.33622,5432412596779352430,146364
gcc-assert,sqrt,min,524289,500000,random,after,2,15.4055,8.59085,5432412596779352430,80872
gcc-assert,sqrt,min,524289,500000,random,after,3,16.3538,8.78342,5432412596779352430,80784
gcc-assert,sqrt,min,524289,500000,random,before,3,31.0952,6.99312,5432412596779352430,146412
gcc-assert,sqrt,min,524289,500000,random,before,4,29.3344,7.07982,5432412596779352430,146536
gcc-assert,sqrt,min,524289,500000,random,after,4,16.1645,6.93147,5432412596779352430,80872
gcc-assert,sqrt,min,524289,500000,random,after,5,15.2243,7.11922,5432412596779352430,80872
gcc-assert,sqrt,min,524289,500000,random,before,5,36.9435,6.83882,5432412596779352430,146416
gcc-assert,sqrt,affine,524289,500000,random,before,0,86.2093,14.5031,11860631975963514010,289668
gcc-assert,sqrt,affine,524289,500000,random,after,0,28.3294,12.6304,11860631975963514010,158580
gcc-assert,sqrt,affine,524289,500000,random,after,1,30.4069,13.9838,11860631975963514010,158772
gcc-assert,sqrt,affine,524289,500000,random,before,1,62.782,15.2823,11860631975963514010,289744
gcc-assert,sqrt,affine,524289,500000,random,before,2,56.3202,13.82,11860631975963514010,289604
gcc-assert,sqrt,affine,524289,500000,random,after,2,30.1061,13.0305,11860631975963514010,158584
gcc-assert,sqrt,affine,524289,500000,random,after,3,27.0841,12.6456,11860631975963514010,158516
gcc-assert,sqrt,affine,524289,500000,random,before,3,62.7525,13.3476,11860631975963514010,289852
gcc-assert,sqrt,affine,524289,500000,random,before,4,56.2839,12.6974,11860631975963514010,289740
gcc-assert,sqrt,affine,524289,500000,random,after,4,27.8553,12.6978,11860631975963514010,158612
gcc-assert,sqrt,affine,524289,500000,random,after,5,29.1262,13.605,11860631975963514010,158600
gcc-assert,sqrt,affine,524289,500000,random,before,5,62.4995,12.9276,11860631975963514010,289672
